country,network,statistic,month,download_mbps,upload_mbps,latency_ms,jitter_ms,global_rank,period_type,aggregate_start,index_date
azerbaijan,mobile,median,2025-04,74.08,19.45,19,8,57,rolling_quarter,2025-02-01,2025-04-01
azerbaijan,mobile,median,2025-07,74.57,19.05,19,8,56,rolling_quarter,2025-05-01,2025-07-01
azerbaijan,mobile,median,2025-08,76.49,19.55,19,8,51,rolling_quarter,2025-06-01,2025-08-01
azerbaijan,mobile,median,2025-09,78.06,20.25,19,8,52,rolling_quarter,2025-07-01,2025-09-01
azerbaijan,mobile,median,2025-10,79.7,21.2,19,7,53,rolling_quarter,2025-08-01,2025-10-01
azerbaijan,mobile,median,2025-11,83.19,21.64,19,7,52,rolling_quarter,2025-09-01,2025-11-01
azerbaijan,mobile,median,2025-12,87.92,22.93,19,7,53,rolling_quarter,2025-10-01,2025-12-01
azerbaijan,mobile,median,2026-01,92.63,24.01,18,7,52,rolling_quarter,2025-11-01,2026-01-01
azerbaijan,mobile,median,2026-02,94.95,25.11,17,6,50,rolling_quarter,2025-12-01,2026-02-01
azerbaijan,mobile,median,2026-03,95.43,24.77,17,6,50,rolling_quarter,2026-01-01,2026-03-01
azerbaijan,mobile,median,2026-04,94.64,23.79,17,6,48,rolling_quarter,2026-02-01,2026-04-01
azerbaijan,mobile,median,2026-05,96.65,23.42,17,6,51,rolling_quarter,2026-03-01,2026-05-01
azerbaijan,mobile,median,2026-06,98.61,23.41,17,6,46,rolling_quarter,2026-04-01,2026-06-01
azerbaijan,mobile,median,2026-07,99.53,23.78,17,6,48,rolling_quarter,2026-05-01,2026-07-01
belarus,fixed,mean,2023-06,91.21,62.96,16,24,79,month,2023-06-01,2023-06-01
belarus,fixed,mean,2023-07,91.07,62.74,15,23,81,month,2023-07-01,2023-07-01
belarus,fixed,mean,2023-08,92.92,64.88,15,24,81,month,2023-08-01,2023-08-01
belarus,fixed,mean,2023-09,98.37,67.57,14,22,81,month,2023-09-01,2023-09-01
belarus,fixed,mean,2023-10,98.07,68.24,14,22,83,month,2023-10-01,2023-10-01
belarus,fixed,mean,2023-11,104.4,72.2,13,22,80,month,2023-11-01,2023-11-01
belarus,fixed,mean,2023-12,105.71,71.98,13,22,78,month,2023-12-01,2023-12-01
belarus,fixed,mean,2024-01,103.55,69.13,14,24,83,month,2024-01-01,2024-01-01
belarus,fixed,mean,2024-02,109.6,71.93,13,24,79,month,2024-02-01,2024-02-01
belarus,fixed,mean,2024-03,114.07,74.09,14,24,80,month,2024-03-01,2024-03-01
belarus,fixed,mean,2024-04,112.81,73.08,14,24,81,month,2024-04-01,2024-04-01
belarus,fixed,mean,2024-05,104.29,70.71,14,26,87,month,2024-05-01,2024-05-01
belarus,fixed,mean,2024-06,107.99,71.51,15,27,80,rolling_quarter,2024-04-01,2024-06-01
belarus,fixed,mean,2024-07,107.83,70.94,16,29,80,rolling_quarter,2024-05-01,2024-07-01
belarus,fixed,mean,2024-08,112.72,71.95,16,29,78,rolling_quarter,2024-06-01,2024-08-01
belarus,fixed,mean,2024-09,116.13,73.14,16,28,77,rolling_quarter,2024-07-01,2024-09-01
belarus,fixed,mean,2024-10,123.75,78.45,14,24,77,rolling_quarter,2024-08-01,2024-10-01
belarus,fixed,mean,2024-11,127.23,80.42,13,23,78,rolling_quarter,2024-09-01,2024-11-01
belarus,fixed,mean,2024-12,131.57,82.39,13,22,77,rolling_quarter,2024-10-01,2024-12-01
belarus,fixed,mean,2025-01,129.68,81.04,13,22,77,rolling_quarter,2024-11-01,2025-01-01
belarus,fixed,mean,2025-02,127.85,81.19,13,22,79,rolling_quarter,2024-12-01,2025-02-01
belarus,fixed,mean,2025-03,127.88,81.23,13,20,81,rolling_quarter,2025-01-01,2025-03-01
belarus,fixed,mean,2025-04,131.58,82.65,13,20,79,rolling_quarter,2025-02-01,2025-04-01
belarus,fixed,median,2023-06,50.99,46.56,5,2,88,month,2023-06-01,2023-06-01
belarus,fixed,median,2023-07,49.84,45.3,5,2,91,month,2023-07-01,2023-07-01
belarus,fixed,median,2023-08,51.76,47.16,5,2,90,month,2023-08-01,2023-08-01
belarus,fixed,median,2023-09,53.0,48.26,5,2,92,month,2023-09-01,2023-09-01
belarus,fixed,median,2023-10,53.8,48.79,5,2,94,month,2023-10-01,2023-10-01
belarus,fixed,median,2023-11,62.06,51.34,5,2,82,month,2023-11-01,2023-11-01
belarus,fixed,median,2023-12,60.62,50.86,5,2,82,month,2023-12-01,2023-12-01
belarus,fixed,median,2024-01,59.08,49.97,5,2,90,month,2024-01-01,2024-01-01
belarus,fixed,median,2024-02,62.95,51.1,5,2,87,month,2024-02-01,2024-02-01
belarus,fixed,median,2024-03,64.6,51.39,5,2,87,month,2024-03-01,2024-03-01
belarus,fixed,median,2024-04,63.45,50.94,5,2,91,month,2024-04-01,2024-04-01
belarus,fixed,median,2024-05,63.06,51.32,5,2,95,month,2024-05-01,2024-05-01
belarus,fixed,median,2024-06,62.14,50.98,5,2,90,rolling_quarter,2024-04-01,2024-06-01
belarus,fixed,median,2024-07,60.79,50.73,5,2,90,rolling_quarter,2024-05-01,2024-07-01
belarus,fixed,median,2024-08,61.05,50.63,5,2,89,rolling_quarter,2024-06-01,2024-08-01
belarus,fixed,median,2024-09,63.14,51.13,5,2,86,rolling_quarter,2024-07-01,2024-09-01
belarus,fixed,median,2024-10,72.55,52.51,5,2,80,rolling_quarter,2024-08-01,2024-10-01
belarus,fixed,median,2024-11,75.58,52.86,5,2,80,rolling_quarter,2024-09-01,2024-11-01
belarus,fixed,median,2024-12,78.51,53.21,5,2,78,rolling_quarter,2024-10-01,2024-12-01
belarus,fixed,median,2025-01,77.12,53.89,5,2,84,rolling_quarter,2024-11-01,2025-01-01
belarus,fixed,median,2025-02,77.79,54.11,5,2,85,rolling_quarter,2024-12-01,2025-02-01
belarus,fixed,median,2025-03,78.28,54.05,5,1,87,rolling_quarter,2025-01-01,2025-03-01
belarus,fixed,median,2025-04,78.88,56.75,5,2,83,rolling_quarter,2025-02-01,2025-04-01
belarus,mobile,mean,2023-06,24.23,10.86,37,36,124,month,2023-06-01,2023-06-01
belarus,mobile,mean,2023-07,25.53,10.68,37,36,126,month,2023-07-01,2023-07-01
belarus,mobile,mean,2023-08,26.94,11.17,36,33,125,month,2023-08-01,2023-08-01
belarus,mobile,mean,2023-09,27.26,11.99,35,31,123,month,2023-09-01,2023-09-01
belarus,mobile,mean,2023-10,26.56,12.09,34,30,125,month,2023-10-01,2023-10-01
belarus,mobile,mean,2023-11,27.43,12.17,34,29,124,month,2023-11-01,2023-11-01
belarus,mobile,mean,2023-12,28.71,12.3,34,29,125,month,2023-12-01,2023-12-01
belarus,mobile,mean,2024-01,29.13,12.67,33,25,123,month,2024-01-01,2024-01-01
belarus,mobile,mean,2024-02,26.79,11.99,33,26,126,month,2024-02-01,2024-02-01
belarus,mobile,mean,2024-03,25.88,11.65,34,29,133,month,2024-03-01,2024-03-01
belarus,mobile,mean,2024-04,26.89,11.74,34,29,128,month,2024-04-01,2024-04-01
belarus,mobile,mean,2024-05,27.25,11.43,34,30,128,month,2024-05-01,2024-05-01
belarus,mobile,mean,2024-06,26.92,11.29,34,31,99,rolling_quarter,2024-04-01,2024-06-01
belarus,mobile,mean,2024-07,27.57,11.1,35,33,102,rolling_quarter,2024-05-01,2024-07-01
belarus,mobile,mean,2024-08,28.65,11.14,36,34,103,rolling_quarter,2024-06-01,2024-08-01
belarus,mobile,mean,2024-09,28.97,11.45,35,33,104,rolling_quarter,2024-07-01,2024-09-01
belarus,mobile,mean,2024-10,29.93,11.93,34,32,104,rolling_quarter,2024-08-01,2024-10-01
belarus,mobile,mean,2024-11,29.69,12.27,33,31,102,rolling_quarter,2024-09-01,2024-11-01
belarus,mobile,mean,2024-12,30.88,12.58,33,30,102,rolling_quarter,2024-10-01,2024-12-01
belarus,mobile,mean,2025-01,38.53,13.97,31,27,95,rolling_quarter,2024-11-01,2025-01-01
belarus,mobile,mean,2025-02,38.11,14.1,32,26,97,rolling_quarter,2024-12-01,2025-02-01
belarus,mobile,mean,2025-03,37.73,14.14,32,27,97,rolling_quarter,2025-01-01,2025-03-01
belarus,mobile,mean,2025-04,35.89,14.0,33,28,99,rolling_quarter,2025-02-01,2025-04-01
belarus,mobile,median,2023-06,10.33,5.04,30,12,132,month,2023-06-01,2023-06-01
belarus,mobile,median,2023-07,10.42,4.74,30,12,135,month,2023-07-01,2023-07-01
belarus,mobile,median,2023-08,11.37,5.44,30,11,135,month,2023-08-01,2023-08-01
belarus,mobile,median,2023-09,11.49,6.75,29,11,130,month,2023-09-01,2023-09-01
belarus,mobile,median,2023-10,11.33,6.65,29,11,133,month,2023-10-01,2023-10-01
belarus,mobile,median,2023-11,11.94,6.88,28,11,135,month,2023-11-01,2023-11-01
belarus,mobile,median,2023-12,12.75,7.1,28,11,136,month,2023-12-01,2023-12-01
belarus,mobile,median,2024-01,12.82,7.32,28,10,130,month,2024-01-01,2024-01-01
belarus,mobile,median,2024-02,11.86,7.14,28,10,135,month,2024-02-01,2024-02-01
belarus,mobile,median,2024-03,11.59,6.64,28,11,139,month,2024-03-01,2024-03-01
belarus,mobile,median,2024-04,11.5,6.65,28,11,138,month,2024-04-01,2024-04-01
belarus,mobile,median,2024-05,11.55,6.03,28,11,140,month,2024-05-01,2024-05-01
belarus,mobile,median,2024-06,11.87,6.48,28,12,105,rolling_quarter,2024-04-01,2024-06-01
belarus,mobile,median,2024-07,11.73,6.14,29,12,108,rolling_quarter,2024-05-01,2024-07-01
belarus,mobile,median,2024-08,11.98,6.15,29,12,108,rolling_quarter,2024-06-01,2024-08-01
belarus,mobile,median,2024-09,12.24,6.51,28,12,109,rolling_quarter,2024-07-01,2024-09-01
belarus,mobile,median,2024-10,13.09,7.18,28,12,108,rolling_quarter,2024-08-01,2024-10-01
belarus,mobile,median,2024-11,13.42,7.62,27,12,106,rolling_quarter,2024-09-01,2024-11-01
belarus,mobile,median,2024-12,14.28,7.94,27,11,106,rolling_quarter,2024-10-01,2024-12-01
belarus,mobile,median,2025-01,19.12,9.33,26,11,101,rolling_quarter,2024-11-01,2025-01-01
belarus,mobile,median,2025-02,18.96,9.47,27,11,101,rolling_quarter,2024-12-01,2025-02-01
belarus,mobile,median,2025-03,19.16,9.49,27,11,100,rolling_quarter,2025-01-01,2025-03-01
belarus,mobile,median,2025-04,18.23,9.34,27,11,103,rolling_quarter,2025-02-01,2025-04-01
georgia,fixed,mean,2025-07,45.26,47.09,13,21,133,rolling_quarter,2025-05-01,2025-07-01
georgia,fixed,mean,2025-08,45.47,46.68,13,22,134,rolling_quarter,2025-06-01,2025-08-01
georgia,fixed,mean,2025-09,46.94,48.24,13,22,134,rolling_quarter,2025-07-01,2025-09-01
georgia,fixed,mean,2025-10,48.1,49.67,14,23,135,rolling_quarter,2025-08-01,2025-10-01
georgia,fixed,mean,2025-11,49.7,51.66,13,22,134,rolling_quarter,2025-09-01,2025-11-01
georgia,fixed,mean,2025-12,49.8,51.38,14,24,134,rolling_quarter,2025-10-01,2025-12-01
georgia,fixed,mean,2026-01,49.71,51.24,14,24,132,rolling_quarter,2025-11-01,2026-01-01
georgia,fixed,mean,2026-02,49.56,50.7,15,25,132,rolling_quarter,2025-12-01,2026-02-01
georgia,fixed,mean,2026-03,49.91,50.65,14,24,131,rolling_quarter,2026-01-01,2026-03-01
georgia,fixed,mean,2026-04,51.25,50.64,13,24,132,rolling_quarter,2026-02-01,2026-04-01
georgia,fixed,mean,2026-05,53.24,51.55,13,23,132,rolling_quarter,2026-03-01,2026-05-01
georgia,fixed,mean,2026-06,54.89,51.77,13,23,132,rolling_quarter,2026-04-01,2026-06-01
georgia,fixed,mean,2026-07,55.47,52.8,13,24,132,rolling_quarter,2026-05-01,2026-07-01
georgia,fixed,median,2025-07,41.86,44.77,5,3,111,rolling_quarter,2025-05-01,2025-07-01
georgia,fixed,median,2025-08,41.81,44.52,5,3,110,rolling_quarter,2025-06-01,2025-08-01
georgia,fixed,median,2025-09,43.27,45.42,5,3,113,rolling_quarter,2025-07-01,2025-09-01
georgia,fixed,median,2025-10,44.03,45.94,5,3,112,rolling_quarter,2025-08-01,2025-10-01
georgia,fixed,median,2025-11,44.91,46.83,5,3,115,rolling_quarter,2025-09-01,2025-11-01
georgia,fixed,median,2025-12,44.55,45.94,5,3,115,rolling_quarter,2025-10-01,2025-12-01
georgia,fixed,median,2026-01,44.45,45.95,5,3,113,rolling_quarter,2025-11-01,2026-01-01
georgia,fixed,median,2026-02,44.35,45.75,5,3,116,rolling_quarter,2025-12-01,2026-02-01
georgia,fixed,median,2026-03,44.73,45.82,5,3,116,rolling_quarter,2026-01-01,2026-03-01
georgia,fixed,median,2026-04,45.36,45.71,5,3,117,rolling_quarter,2026-02-01,2026-04-01
georgia,fixed,median,2026-05,47.86,46.34,5,3,115,rolling_quarter,2026-03-01,2026-05-01
georgia,fixed,median,2026-06,50.83,47.83,5,3,107,rolling_quarter,2026-04-01,2026-06-01
georgia,fixed,median,2026-07,52.79,50.37,5,3,109,rolling_quarter,2026-05-01,2026-07-01
georgia,mobile,mean,2025-07,253.11,29.22,23,24,13,rolling_quarter,2025-05-01,2025-07-01
georgia,mobile,mean,2025-08,251.85,29.02,23,26,13,rolling_quarter,2025-06-01,2025-08-01
georgia,mobile,mean,2025-09,253.47,28.84,23,25,13,rolling_quarter,2025-07-01,2025-09-01
georgia,mobile,mean,2025-10,258.64,29.81,22,24,13,rolling_quarter,2025-08-01,2025-10-01
georgia,mobile,mean,2025-11,264.59,30.07,21,21,14,rolling_quarter,2025-09-01,2025-11-01
georgia,mobile,mean,2025-12,264.79,28.99,21,22,14,rolling_quarter,2025-10-01,2025-12-01
georgia,mobile,mean,2026-01,258.18,27.58,21,23,16,rolling_quarter,2025-11-01,2026-01-01
georgia,mobile,mean,2026-02,252.26,26.13,22,24,16,rolling_quarter,2025-12-01,2026-02-01
georgia,mobile,mean,2026-03,247.94,25.56,22,23,18,rolling_quarter,2026-01-01,2026-03-01
georgia,mobile,mean,2026-04,246.14,24.61,22,22,18,rolling_quarter,2026-02-01,2026-04-01
georgia,mobile,mean,2026-05,247.64,24.83,22,23,16,rolling_quarter,2026-03-01,2026-05-01
georgia,mobile,mean,2026-06,245.93,24.36,22,24,18,rolling_quarter,2026-04-01,2026-06-01
georgia,mobile,mean,2026-07,238.41,24.79,23,27,21,rolling_quarter,2026-05-01,2026-07-01
georgia,mobile,median,2025-07,146.64,19.32,18,8,21,rolling_quarter,2025-05-01,2025-07-01
georgia,mobile,median,2025-08,144.8,18.98,18,8,19,rolling_quarter,2025-06-01,2025-08-01
georgia,mobile,median,2025-09,152.13,18.6,18,8,17,rolling_quarter,2025-07-01,2025-09-01
georgia,mobile,median,2025-10,156.29,19.5,18,8,18,rolling_quarter,2025-08-01,2025-10-01
georgia,mobile,median,2025-11,169.82,20.44,17,8,14,rolling_quarter,2025-09-01,2025-11-01
georgia,mobile,median,2025-12,170.8,19.45,17,8,15,rolling_quarter,2025-10-01,2025-12-01
georgia,mobile,median,2026-01,165.88,18.46,17,9,20,rolling_quarter,2025-11-01,2026-01-01
georgia,mobile,median,2026-02,161.02,16.99,17,9,20,rolling_quarter,2025-12-01,2026-02-01
georgia,mobile,median,2026-03,161.23,16.67,17,9,23,rolling_quarter,2026-01-01,2026-03-01
georgia,mobile,median,2026-04,165.1,15.63,17,9,17,rolling_quarter,2026-02-01,2026-04-01
georgia,mobile,median,2026-05,170.59,15.37,17,9,18,rolling_quarter,2026-03-01,2026-05-01
georgia,mobile,median,2026-06,168.84,14.2,18,9,17,rolling_quarter,2026-04-01,2026-06-01
georgia,mobile,median,2026-07,159.49,14.27,18,10,18,rolling_quarter,2026-05-01,2026-07-01
kazakhstan,fixed,mean,2023-06,80.95,78.03,19,23,86,month,2023-06-01,2023-06-01
kazakhstan,fixed,mean,2023-07,82.12,78.77,19,24,88,month,2023-07-01,2023-07-01
kazakhstan,fixed,mean,2023-08,83.52,80.27,18,25,87,month,2023-08-01,2023-08-01
kazakhstan,fixed,mean,2023-09,83.69,80.78,18,26,91,month,2023-09-01,2023-09-01
kazakhstan,fixed,mean,2023-10,86.28,83.28,18,26,88,month,2023-10-01,2023-10-01
kazakhstan,fixed,mean,2023-11,93.42,89.44,18,24,85,month,2023-11-01,2023-11-01
kazakhstan,fixed,mean,2023-12,88.16,84.38,19,26,91,month,2023-12-01,2023-12-01
kazakhstan,fixed,mean,2024-01,87.73,83.55,19,26,92,month,2024-01-01,2024-01-01
kazakhstan,fixed,mean,2024-02,93.38,87.72,19,26,92,month,2024-02-01,2024-02-01
kazakhstan,fixed,mean,2024-03,95.56,89.27,19,28,90,month,2024-03-01,2024-03-01
